DougLamborn from colorado
DougLamborn affiliated_to republican
MikeCoffman is_a_member_of house
114thcongress overlap_with MikeCoffman
MikeCoffman from colorado
MikeCoffman affiliated_to republican
EdPerlmutter is_a_member_of house
114thcongress overlap_with EdPerlmutter
EdPerlmutter from colorado
EdPerlmutter affiliated_to democrat
JohnLarson is_a_member_of house
114thcongress overlap_with JohnLarson
JohnLarson from connecticut
JohnLarson affiliated_to democrat
JoeCourtney is_a_member_of house
114thcongress overlap_with JoeCourtney
JoeCourtney from connecticut
JoeCourtney affiliated_to democrat
RosaDeLauro is_a_member_of house
114thcongress overlap_with RosaDeLauro
RosaDeLauro from connecticut
RosaDeLauro affiliated_to democrat
JimHimes is_a_member_of house
114thcongress overlap_with JimHimes
JimHimes from connecticut
JimHimes affiliated_to democrat
ElizabethEsty is_a_member_of house
114thcongress overlap_with ElizabethEsty
ElizabethEsty from connecticut
ElizabethEsty affiliated_to democrat
JohnCarney is_a_member_of house
114thcongress overlap_with JohnCarney
JohnCarney from delaware
JohnCarney affiliated_to democrat
JeffMiller is_a_member_of house
114thcongress overlap_with JeffMiller
JeffMiller from florida
JeffMiller affiliated_to republican
GwenGraham is_a_member_of house
114thcongress overlap_with GwenGraham
GwenGraham from florida
GwenGraham affiliated_to democrat
TedYoho is_a_member_of house
114thcongress overlap_with TedYoho
TedYoho from florida
TedYoho affiliated_to republican
AnderCrenshaw is_a_member_of house
114thcongress overlap_with AnderCrenshaw
AnderCrenshaw from florida
AnderCrenshaw affiliated_to republican
CorrineBrown is_a_member_of house
114thcongress overlap_with CorrineBrown
CorrineBrown from florida
CorrineBrown affiliated_to democrat
RonDeSantis is_a_member_of house
114thcongress overlap_with RonDeSantis
RonDeSantis from florida
RonDeSantis affiliated_to republican
JohnMica is_a_member_of house
114thcongress overlap_with JohnMica
JohnMica from florida
JohnMica affiliated_to republican
BillPosey is_a_member_of house
114thcongress overlap_with BillPosey
BillPosey from florida
BillPosey affiliated_to republican
AlanGrayson is_a_member_of house
114thcongress overlap_with AlanGrayson
AlanGrayson from florida
AlanGrayson affiliated_to democrat
DanielWebster is_a_member_of house
114thcongress overlap_with DanielWebster
DanielWebster from florida
DanielWebster affiliated_to republican
RichNugent is_a_member_of house
114thcongress overlap_with RichNugent
RichNugent from florida
RichNugent affiliated_to republican
GusBilirakis is_a_member_of house
114thcongress overlap_with GusBilirakis
GusBilirakis from florida
GusBilirakis affiliated_to republican
DavidJolly is_a_member_of house
114thcongress overlap_with DavidJolly
DavidJolly from florida
DavidJolly affiliated_to republican
KathyCastor is_a_member_of house
114thcongress overlap_with KathyCastor
KathyCastor from florida
KathyCastor affiliated_to democrat
DennisRoss is_a_member_of house
114thcongress overlap_with DennisRoss
DennisRoss from florida
DennisRoss affiliated_to republican
VernBuchanan is_a_member_of house
114thcongress overlap_with VernBuchanan
VernBuchanan from florida
VernBuchanan affiliated_to republican
TomRooney is_a_member_of house
114thcongress overlap_with TomRooney
TomRooney from florida
TomRooney affiliated_to republican
PatrickMurphy is_a_member_of house
114thcongress overlap_with PatrickMurphy
PatrickMurphy from florida
PatrickMurphy affiliated_to democrat
CurtClawson is_a_member_of house
114thcongress overlap_with CurtClawson
CurtClawson from florida
CurtClawson affiliated_to republican
AlceeHastings is_a_member_of house
114thcongress overlap_with AlceeHastings
AlceeHastings from florida
AlceeHastings affiliated_to democrat
TedDeutch is_a_member_of house
114thcongress overlap_with TedDeutch
TedDeutch from florida
TedDeutch affiliated_to democrat
LoisFrankel is_a_member_of house
114thcongress overlap_with LoisFrankel
LoisFrankel from florida
LoisFrankel affiliated_to democrat
DebbieWassermanSchultz is_a_member_of house
114thcongress overlap_with DebbieWassermanSchultz
DebbieWassermanSchultz from florida
DebbieWassermanSchultz affiliated_to democrat
FredericaWilson is_a_member_of house
114thcongress overlap_with FredericaWilson
FredericaWilson from florida
FredericaWilson affiliated_to democrat
MarioDíaz-Balart is_a_member_of house
114thcongress overlap_with MarioDíaz-Balart
MarioDíaz-Balart from florida
MarioDíaz-Balart affiliated_to republican
CarlosCurbelo is_a_member_of house
114thcongress overlap_with CarlosCurbelo
CarlosCurbelo from florida
CarlosCurbelo affiliated_to republican
IleanaRos-Lehtinen is_a_member_of house
114thcongress overlap_with IleanaRos-Lehtinen
IleanaRos-Lehtinen from florida
IleanaRos-Lehtinen affiliated_to republican
BuddyCarter is_a_member_of house
114thcongress overlap_with BuddyCarter
BuddyCarter from georgia
BuddyCarter affiliated_to republican
SanfordBishop is_a_member_of house
114thcongress overlap_with SanfordBishop
SanfordBishop from georgia
SanfordBishop affiliated_to democrat
LynnWestmoreland is_a_member_of house
114thcongress overlap_with LynnWestmoreland
LynnWestmoreland from georgia
LynnWestmoreland affiliated_to republican
HankJohnson is_a_member_of house
114thcongress overlap_with HankJohnson
HankJohnson from georgia
HankJohnson affiliated_to democrat
JohnLewis is_a_member_of house
114thcongress overlap_with JohnLewis
JohnLewis from georgia
JohnLewis affiliated_to democrat
TomPrice is_a_member_of house
114thcongress overlap_with TomPrice
TomPrice from georgia
TomPrice affiliated_to republican
RobWoodall is_a_member_of house
114thcongress overlap_with RobWoodall
RobWoodall from georgia
RobWoodall affiliated_to republican
AustinScott is_a_member_of house
114thcongress overlap_with AustinScott
AustinScott from georgia
AustinScott affiliated_to republican
DougCollins is_a_member_of house
114thcongress overlap_with DougCollins
DougCollins from georgia
DougCollins affiliated_to republican
JodyHice is_a_member_of house
114thcongress overlap_with JodyHice
JodyHice from georgia
JodyHice affiliated_to republican
BarryLoudermilk is_a_member_of house
114thcongress overlap_with BarryLoudermilk
BarryLoudermilk from georgia
BarryLoudermilk affiliated_to republican
RickAllen is_a_member_of house
114thcongress overlap_with RickAllen
RickAllen from georgia
RickAllen affiliated_to republican
DavidScott is_a_member_of house
114thcongress overlap_with DavidScott
DavidScott from georgia
DavidScott affiliated_to democrat
TomGraves is_a_member_of house
114thcongress overlap_with TomGraves
TomGraves from georgia
TomGraves affiliated_to republican
MarkTakai is_a_member_of house
114thcongress overlap_with MarkTakai
MarkTakai from hawaii
MarkTakai affiliated_to democrat
ColleenHanabusa is_a_member_of house
114thcongress overlap_with ColleenHanabusa
ColleenHanabusa from hawaii
ColleenHanabusa affiliated_to democrat
TulsiGabbard is_a_member_of house
114thcongress overlap_with TulsiGabbard
TulsiGabbard from hawaii
TulsiGabbard affiliated_to democrat
RaulLabrador is_a_member_of house
114thcongress overlap_with RaulLabrador
RaulLabrador from idaho
RaulLabrador affiliated_to republican
MikeSimpson is_a_member_of house
114thcongress overlap_with MikeSimpson
MikeSimpson from idaho
MikeSimpson affiliated_to republican
BobbyRush is_a_member_of house
114thcongress overlap_with BobbyRush
BobbyRush from illinois
BobbyRush affiliated_to democrat
RobinKelly is_a_member_of house
114thcongress overlap_with RobinKelly
RobinKelly from illinois
RobinKelly affiliated_to democrat
DanLipinski is_a_member_of house
114thcongress overlap_with DanLipinski
DanLipinski from illinois
DanLipinski affiliated_to democrat
LuisGutiérrez is_a_member_of house
114thcongress overlap_with LuisGutiérrez
LuisGutiérrez from illinois
LuisGutiérrez affiliated_to democrat
MikeQuigley is_a_member_of house
114thcongress overlap_with MikeQuigley
MikeQuigley from illinois
MikeQuigley affiliated_to democrat
PeterRoskam is_a_member_of house
114thcongress overlap_with PeterRoskam
PeterRoskam from illinois
PeterRoskam affiliated_to republican
DannyDavis is_a_member_of house
114thcongress overlap_with DannyDavis
DannyDavis from illinois
DannyDavis affiliated_to democrat
TammyDuckworth is_a_member_of house
114thcongress overlap_with TammyDuckworth
TammyDuckworth from illinois
TammyDuckworth affiliated_to democrat
JanSchakowsky is_a_member_of house
114thcongress overlap_with JanSchakowsky
JanSchakowsky from illinois
JanSchakowsky affiliated_to democrat
BobDold is_a_member_of house
114thcongress overlap_with BobDold
BobDold from illinois
BobDold affiliated_to republican
BillFoster is_a_member_of house
114thcongress overlap_with BillFoster
BillFoster from illinois
BillFoster affiliated_to democrat
MikeBost is_a_member_of house
114thcongress overlap_with MikeBost
MikeBost from illinois
MikeBost affiliated_to republican
RodneyDavis is_a_member_of house
114thcongress overlap_with RodneyDavis
RodneyDavis from illinois
RodneyDavis affiliated_to republican
RandyHultgren is_a_member_of house
114thcongress overlap_with RandyHultgren
RandyHultgren from illinois
RandyHultgren affiliated_to republican
JohnShimkus is_a_member_of house
114thcongress overlap_with JohnShimkus
JohnShimkus from illinois
JohnShimkus affiliated_to republican
AdamKinzinger is_a_member_of house
114thcongress overlap_with AdamKinzinger
AdamKinzinger from illinois
AdamKinzinger affiliated_to republican
CheriBustos is_a_member_of house
114thcongress overlap_with CheriBustos
CheriBustos from illinois
CheriBustos affiliated_to democrat
AaronSchock is_a_member_of house
114thcongress overlap_with AaronSchock
AaronSchock from illinois
AaronSchock affiliated_to republican
DarinLaHood is_a_member_of house
114thcongress overlap_with DarinLaHood
DarinLaHood from illinois
DarinLaHood affiliated_to republican
PeteVisclosky is_a_member_of house
114thcongress overlap_with PeteVisclosky
PeteVisclosky from indiana
PeteVisclosky affiliated_to democrat
JackieWalorski is_a_member_of house
114thcongress overlap_with JackieWalorski
JackieWalorski from indiana
JackieWalorski affiliated_to republican
MarlinStutzman is_a_member_of house
114thcongress overlap_with MarlinStutzman
MarlinStutzman from indiana
MarlinStutzman affiliated_to republican
ToddRokita is_a_member_of house
114thcongress overlap_with ToddRokita
ToddRokita from indiana
ToddRokita affiliated_to republican
SusanBrooks is_a_member_of house
114thcongress overlap_with SusanBrooks
SusanBrooks from indiana
SusanBrooks affiliated_to republican
LukeMesser is_a_member_of house
114thcongress overlap_with LukeMesser
LukeMesser from indiana
LukeMesser affiliated_to republican
AndréCarson is_a_member_of house
114thcongress overlap_with AndréCarson
AndréCarson from indiana
AndréCarson affiliated_to democrat
LarryBucshon is_a_member_of house
114thcongress overlap_with LarryBucshon
LarryBucshon from indiana
LarryBucshon affiliated_to republican
ToddYoung is_a_member_of house
114thcongress overlap_with ToddYoung
ToddYoung from indiana
ToddYoung affiliated_to republican
RodBlum is_a_member_of house
114thcongress overlap_with RodBlum
RodBlum from iowa
RodBlum affiliated_to republican
DavidLoebsack is_a_member_of house
114thcongress overlap_with DavidLoebsack
DavidLoebsack from iowa
DavidLoebsack affiliated_to democrat
DavidYoung is_a_member_of house
114thcongress overlap_with DavidYoung
DavidYoung from iowa
DavidYoung affiliated_to republican
SteveKing is_a_member_of house
114thcongress overlap_with SteveKing
SteveKing from iowa
SteveKing affiliated_to republican
TimHuelskamp is_a_member_of house
114thcongress overlap_with TimHuelskamp
TimHuelskamp from kansas
TimHuelskamp affiliated_to republican
LynnJenkins is_a_member_of house
114thcongress overlap_with LynnJenkins
LynnJenkins from kansas
LynnJenkins affiliated_to republican
KevinYoder is_a_member_of house
114thcongress overlap_with KevinYoder
KevinYoder from kansas
KevinYoder affiliated_to republican
MikePompeo is_a_member_of house
114thcongress overlap_with MikePompeo
MikePompeo from kansas
MikePompeo affiliated_to republican
EdWhitfield is_a_member_of house
114thcongress overlap_with EdWhitfield
EdWhitfield from kentucky
EdWhitfield affiliated_to republican
JamesComer is_a_member_of house
114thcongress overlap_with JamesComer
JamesComer from kentucky
JamesComer affiliated_to republican
BrettGuthrie is_a_member_of house
114thcongress overlap_with BrettGuthrie
BrettGuthrie from kentucky
BrettGuthrie affiliated_to republican
JohnYarmuth is_a_member_of house
114thcongress overlap_with JohnYarmuth
JohnYarmuth from kentucky
JohnYarmuth affiliated_to democrat
ThomasMassie is_a_member_of house
114thcongress overlap_with ThomasMassie
ThomasMassie from kentucky
ThomasMassie affiliated_to republican
HalRogers is_a_member_of house
114thcongress overlap_with HalRogers
HalRogers from kentucky
HalRogers affiliated_to republican
AndyBarr is_a_member_of house
114thcongress overlap_with AndyBarr
AndyBarr from kentucky
AndyBarr affiliated_to republican
SteveScalise is_a_member_of house
114thcongress overlap_with SteveScalise
SteveScalise from louisiana
SteveScalise affiliated_to republican
CedricRichmond is_a_member_of house
114thcongress overlap_with CedricRichmond
CedricRichmond from louisiana
CedricRichmond affiliated_to democrat
CharlesBoustany is_a_member_of house
114thcongress overlap_with CharlesBoustany
CharlesBoustany from louisiana
CharlesBoustany affiliated_to republican
JohnFleming is_a_member_of house
114thcongress overlap_with JohnFleming
JohnFleming from louisiana
JohnFleming affiliated_to republican
RalphAbraham is_a_member_of house
114thcongress overlap_with RalphAbraham
RalphAbraham from louisiana
RalphAbraham affiliated_to republican
GarretGraves is_a_member_of house
114thcongress overlap_with GarretGraves
GarretGraves from louisiana
GarretGraves affiliated_to republican
ChelliePingree is_a_member_of house
114thcongress overlap_with ChelliePingree
ChelliePingree from maine
ChelliePingree affiliated_to democrat
BrucePoliquin is_a_member_of house
114thcongress overlap_with BrucePoliquin
BrucePoliquin from maine
BrucePoliquin affiliated_to republican
AndyHarris is_a_member_of house
114thcongress overlap_with AndyHarris
AndyHarris from maryland
AndyHarris affiliated_to republican
DutchRuppersberger is_a_member_of house
114thcongress overlap_with DutchRuppersberger
DutchRuppersberger from maryland
DutchRuppersberger affiliated_to democrat
JohnSarbanes is_a_member_of house
114thcongress overlap_with JohnSarbanes
JohnSarbanes from maryland
JohnSarbanes affiliated_to democrat
DonnaEdwards is_a_member_of house
114thcongress overlap_with DonnaEdwards
DonnaEdwards from maryland
DonnaEdwards affiliated_to democrat
StenyHoyer is_a_member_of house
114thcongress overlap_with StenyHoyer
StenyHoyer from maryland
StenyHoyer affiliated_to democrat
JohnDelaney is_a_member_of house
114thcongress overlap_with JohnDelaney
JohnDelaney from maryland
JohnDelaney affiliated_to democrat
ElijahCummings is_a_member_of house
114thcongress overlap_with ElijahCummings
ElijahCummings from maryland
ElijahCummings affiliated_to democrat
ChrisVanHollen is_a_member_of house
114thcongress overlap_with ChrisVanHollen
ChrisVanHollen from maryland
ChrisVanHollen affiliated_to democrat
RichardNeal is_a_member_of house
114thcongress overlap_with RichardNeal
RichardNeal from massachusetts
RichardNeal affiliated_to democrat
JimMcGovern is_a_member_of house
114thcongress overlap_with JimMcGovern
JimMcGovern from massachusetts
JimMcGovern affiliated_to democrat
NikiTsongas is_a_member_of house
114thcongress overlap_with NikiTsongas
NikiTsongas from massachusetts
NikiTsongas affiliated_to democrat
JoeKennedy is_a_member_of house
114thcongress overlap_with JoeKennedy
JoeKennedy from massachusetts
JoeKennedy affiliated_to democrat
KatherineClark is_a_member_of house
114thcongress overlap_with KatherineClark
KatherineClark from massachusetts
KatherineClark affiliated_to democrat
SethMoulton is_a_member_of house
114thcongress overlap_with SethMoulton
SethMoulton from massachusetts
SethMoulton affiliated_to democrat
MikeCapuano is_a_member_of house
114thcongress overlap_with MikeCapuano
MikeCapuano from massachusetts
MikeCapuano affiliated_to democrat
StephenLynch is_a_member_of house
114thcongress overlap_with StephenLynch
StephenLynch from massachusetts
StephenLynch affiliated_to democrat
BillKeating is_a_member_of house
114thcongress overlap_with BillKeating
BillKeating from massachusetts
BillKeating affiliated_to democrat
DanBenishek is_a_member_of house
114thcongress overlap_with DanBenishek
DanBenishek from michigan
DanBenishek affiliated_to republican
BillHuizenga is_a_member_of house
114thcongress overlap_with BillHuizenga
BillHuizenga from michigan
BillHuizenga affiliated_to republican
JustinAmash is_a_member_of house
114thcongress overlap_with JustinAmash
JustinAmash from michigan
JustinAmash affiliated_to republican
JohnMoolenaar is_a_member_of house
114thcongress overlap_with JohnMoolenaar
JohnMoolenaar from michigan
JohnMoolenaar affiliated_to republican
DanKildee is_a_member_of house
114thcongress overlap_with DanKildee
DanKildee from michigan
DanKildee affiliated_to democrat
FredUpton is_a_member_of house
114thcongress overlap_with FredUpton
FredUpton from michigan
FredUpton affiliated_to republican
TimWalberg is_a_member_of house
114thcongress overlap_with TimWalberg
TimWalberg from michigan
TimWalberg affiliated_to republican
MikeBishop is_a_member_of house
114thcongress overlap_with MikeBishop
MikeBishop from michigan
MikeBishop affiliated_to republican
SanderLevin is_a_member_of house
114thcongress overlap_with SanderLevin
SanderLevin from michigan
SanderLevin affiliated_to democrat
CandiceMiller is_a_member_of house
114thcongress overlap_with CandiceMiller
CandiceMiller from michigan
CandiceMiller affiliated_to republican
DaveTrott is_a_member_of house
114thcongress overlap_with DaveTrott
DaveTrott from michigan
DaveTrott affiliated_to republican
DebbieDingell is_a_member_of house
114thcongress overlap_with DebbieDingell
DebbieDingell from michigan
DebbieDingell affiliated_to democrat
JohnConyers is_a_member_of house
114thcongress overlap_with JohnConyers
JohnConyers from michigan
JohnConyers affiliated_to democrat
BrendaLawrence is_a_member_of house
114thcongress overlap_with BrendaLawrence
BrendaLawrence from michigan
BrendaLawrence affiliated_to democrat
TimWalz is_a_member_of house
114thcongress overlap_with TimWalz
TimWalz from minnesota
TimWalz affiliated_to democrat
JohnKline is_a_member_of house
114thcongress overlap_with JohnKline
JohnKline from minnesota
JohnKline affiliated_to republican
ErikPaulsen is_a_member_of house
114thcongress overlap_with ErikPaulsen
ErikPaulsen from minnesota
ErikPaulsen affiliated_to republican
BettyMcCollum is_a_member_of house
114thcongress overlap_with BettyMcCollum
BettyMcCollum from minnesota
BettyMcCollum affiliated_to democrat
KeithEllison is_a_member_of house
114thcongress overlap_with KeithEllison
KeithEllison from minnesota
KeithEllison affiliated_to democrat
TomEmmer is_a_member_of house
114thcongress overlap_with TomEmmer
TomEmmer from minnesota
TomEmmer affiliated_to republican
CollinPeterson is_a_member_of house
114thcongress overlap_with CollinPeterson
CollinPeterson from minnesota
CollinPeterson affiliated_to democrat
RickNolan is_a_member_of house
114thcongress overlap_with RickNolan
RickNolan from minnesota
RickNolan affiliated_to democrat
AlanNunnelee is_a_member_of house
114thcongress overlap_with AlanNunnelee
AlanNunnelee from mississippi
AlanNunnelee affiliated_to republican
TrentKelly is_a_member_of house
114thcongress overlap_with TrentKelly
TrentKelly from mississippi
TrentKelly affiliated_to republican
BennieThompson is_a_member_of house
114thcongress overlap_with BennieThompson
BennieThompson from mississippi
BennieThompson affiliated_to democrat
GreggHarper is_a_member_of house
114thcongress overlap_with GreggHarper
GreggHarper from mississippi
GreggHarper affiliated_to republican
StevenPalazzo is_a_member_of house
114thcongress overlap_with StevenPalazzo
StevenPalazzo from mississippi
StevenPalazzo affiliated_to republican
LacyClay is_a_member_of house
114thcongress overlap_with LacyClay
LacyClay from missouri
LacyClay affiliated_to democrat
AnnWagner is_a_member_of house
114thcongress overlap_with AnnWagner
AnnWagner from missouri
AnnWagner affiliated_to republican
BlaineLuetkemeyer is_a_member_of house
114thcongress overlap_with BlaineLuetkemeyer
BlaineLuetkemeyer from missouri
BlaineLuetkemeyer affiliated_to republican
VickyHartzler is_a_member_of house
114thcongress overlap_with VickyHartzler
VickyHartzler from missouri
VickyHartzler affiliated_to republican
EmanuelCleaver is_a_member_of house
114thcongress overlap_with EmanuelCleaver
EmanuelCleaver from missouri
EmanuelCleaver affiliated_to democrat
SamGraves is_a_member_of house
114thcongress overlap_with SamGraves
SamGraves from missouri
SamGraves affiliated_to republican
BillyLong is_a_member_of house
114thcongress overlap_with BillyLong
BillyLong from missouri
BillyLong affiliated_to republican
JasonSmith is_a_member_of house
114thcongress overlap_with JasonSmith
JasonSmith from missouri
JasonSmith affiliated_to republican
RyanZinke is_a_member_of house
114thcongress overlap_with RyanZinke
RyanZinke from montana
RyanZinke affiliated_to republican
JeffFortenberry is_a_member_of house
114thcongress overlap_with JeffFortenberry
JeffFortenberry from nebraska
JeffFortenberry affiliated_to republican
BradAshford is_a_member_of house
114thcongress overlap_with BradAshford
BradAshford from nebraska
BradAshford affiliated_to democrat
AdrianSmith is_a_member_of house
114thcongress overlap_with AdrianSmith
AdrianSmith from nebraska
AdrianSmith affiliated_to republican
DinaTitus is_a_member_of house
114thcongress overlap_with DinaTitus
DinaTitus from nevada
DinaTitus affiliated_to democrat
MarkAmodei is_a_member_of house
114thcongress overlap_with MarkAmodei
MarkAmodei from nevada
MarkAmodei affiliated_to republican
JoeHeck is_a_member_of house
114thcongress overlap_with JoeHeck
JoeHeck from nevada
JoeHeck affiliated_to republican
CresentHardy is_a_member_of house
114thcongress overlap_with CresentHardy
CresentHardy from nevada
CresentHardy affiliated_to republican
FrankGuinta is_a_member_of house
114thcongress overlap_with FrankGuinta
FrankGuinta from new_hampshire
FrankGuinta affiliated_to republican
AnnMcLaneKuster is_a_member_of house
114thcongress overlap_with AnnMcLaneKuster
AnnMcLaneKuster from new_hampshire
AnnMcLaneKuster affiliated_to democrat
DonaldNorcross is_a_member_of house
114thcongress overlap_with DonaldNorcross
DonaldNorcross from new_jersey
DonaldNorcross affiliated_to democrat
FrankLoBiondo is_a_member_of house
114thcongress overlap_with FrankLoBiondo
FrankLoBiondo from new_jersey
FrankLoBiondo affiliated_to republican
TomMacArthur is_a_member_of house
114thcongress overlap_with TomMacArthur
TomMacArthur from new_jersey
TomMacArthur affiliated_to republican
ChrisSmith is_a_member_of house
114thcongress overlap_with ChrisSmith
ChrisSmith from new_jersey
ChrisSmith affiliated_to republican
ScottGarrett is_a_member_of house
114thcongress overlap_with ScottGarrett
ScottGarrett from new_jersey
ScottGarrett affiliated_to republican
FrankPallone is_a_member_of house
114thcongress overlap_with FrankPallone
FrankPallone from new_jersey
FrankPallone affiliated_to democrat
LeonardLance is_a_member_of house
114thcongress overlap_with LeonardLance
LeonardLance from new_jersey
LeonardLance affiliated_to republican
AlbioSires is_a_member_of house
114thcongress overlap_with AlbioSires
AlbioSires from new_jersey
AlbioSires affiliated_to democrat
BillPascrell is_a_member_of house
114thcongress overlap_with BillPascrell
BillPascrell from new_jersey
BillPascrell affiliated_to democrat
DonaldPayneJr. is_a_member_of house
114thcongress overlap_with DonaldPayneJr.
DonaldPayneJr. from new_jersey
DonaldPayneJr. affiliated_to democrat
RodneyFrelinghuysen is_a_member_of house
114thcongress overlap_with RodneyFrelinghuysen
RodneyFrelinghuysen from new_jersey
RodneyFrelinghuysen affiliated_to republican
BonnieWatsonColeman is_a_member_of house
114thcongress overlap_with BonnieWatsonColeman
BonnieWatsonColeman from new_jersey
BonnieWatsonColeman affiliated_to democrat
MichelleLujanGrisham is_a_member_of house
114thcongress overlap_with MichelleLujanGrisham
MichelleLujanGrisham from new_mexico
MichelleLujanGrisham affiliated_to democrat
StevePearce is_a_member_of house
114thcongress overlap_with StevePearce
StevePearce from new_mexico
StevePearce affiliated_to republican
BenRayLuján is_a_member_of house
114thcongress overlap_with BenRayLuján
BenRayLuján from new_mexico
BenRayLuján affiliated_to democrat
LeeZeldin is_a_member_of house
114thcongress overlap_with LeeZeldin
LeeZeldin from new_york
LeeZeldin affiliated_to republican
PeterKing is_a_member_of house
114thcongress overlap_with PeterKing
PeterKing from new_york
PeterKing affiliated_to republican
SteveIsrael is_a_member_of house
114thcongress overlap_with SteveIsrael
SteveIsrael from new_york
SteveIsrael affiliated_to democrat
KathleenRice is_a_member_of house
114thcongress overlap_with KathleenRice
KathleenRice from new_york
KathleenRice affiliated_to democrat
GregoryMeeks is_a_member_of house
114thcongress overlap_with GregoryMeeks
GregoryMeeks from new_york
GregoryMeeks affiliated_to democrat
GraceMeng is_a_member_of house
114thcongress overlap_with GraceMeng
GraceMeng from new_york
GraceMeng affiliated_to democrat
NydiaVelázquez is_a_member_of house
114thcongress overlap_with NydiaVelázquez
NydiaVelázquez from new_york
NydiaVelázquez affiliated_to democrat
HakeemJeffries is_a_member_of house
114thcongress overlap_with HakeemJeffries
HakeemJeffries from new_york
HakeemJeffries affiliated_to democrat
YvetteClarke is_a_member_of house
114thcongress overlap_with YvetteClarke
YvetteClarke from new_york
YvetteClarke affiliated_to democrat
JerroldNadler is_a_member_of house
114thcongress overlap_with JerroldNadler
JerroldNadler from new_york
JerroldNadler affiliated_to democrat
DanDonovan is_a_member_of house
114thcongress overlap_with DanDonovan
DanDonovan from new_york
DanDonovan affiliated_to republican
CarolynMaloney is_a_member_of house
114thcongress overlap_with CarolynMaloney
CarolynMaloney from new_york
CarolynMaloney affiliated_to democrat
CharlesRangel is_a_member_of house
114thcongress overlap_with CharlesRangel
CharlesRangel from new_york
CharlesRangel affiliated_to democrat
JosephCrowley is_a_member_of house
114thcongress overlap_with JosephCrowley
JosephCrowley from new_york
JosephCrowley affiliated_to democrat
JoséE.Serrano is_a_member_of house
114thcongress overlap_with JoséE.Serrano
JoséE.Serrano from new_york
JoséE.Serrano affiliated_to democrat
EliotEngel is_a_member_of house
114thcongress overlap_with EliotEngel
EliotEngel from new_york
EliotEngel affiliated_to democrat
NitaLowey is_a_member_of house
114thcongress overlap_with NitaLowey
NitaLowey from new_york
NitaLowey affiliated_to democrat
SeanPatrickMaloney is_a_member_of house
114thcongress overlap_with SeanPatrickMaloney
SeanPatrickMaloney from new_york
SeanPatrickMaloney affiliated_to democrat
ChrisGibson is_a_member_of house
114thcongress overlap_with ChrisGibson
ChrisGibson from new_york
ChrisGibson affiliated_to republican
PaulTonko is_a_member_of house
114thcongress overlap_with PaulTonko
PaulTonko from new_york
PaulTonko affiliated_to democrat
EliseStefanik is_a_member_of house
114thcongress overlap_with EliseStefanik
EliseStefanik from new_york
EliseStefanik affiliated_to republican
RichardHanna is_a_member_of house
114thcongress overlap_with RichardHanna
RichardHanna from new_york
RichardHanna affiliated_to republican
ThomasReed is_a_member_of house
114thcongress overlap_with ThomasReed
ThomasReed from new_york
ThomasReed affiliated_to republican
JohnKatko is_a_member_of house
114thcongress overlap_with JohnKatko
JohnKatko from new_york
JohnKatko affiliated_to republican
LouiseSlaughter is_a_member_of house
114thcongress overlap_with LouiseSlaughter
LouiseSlaughter from new_york
LouiseSlaughter affiliated_to democrat
BrianHiggins is_a_member_of house
114thcongress overlap_with BrianHiggins
BrianHiggins from new_york
BrianHiggins affiliated_to democrat
ChrisCollins is_a_member_of house
114thcongress overlap_with ChrisCollins
ChrisCollins from new_york
ChrisCollins affiliated_to republican
G.K.Butterfield is_a_member_of house
114thcongress overlap_with G.K.Butterfield
G.K.Butterfield from north_carolina
G.K.Butterfield affiliated_to democrat
ReneeEllmers is_a_member_of house
114thcongress overlap_with ReneeEllmers
ReneeEllmers from north_carolina
ReneeEllmers affiliated_to republican
WalterB.JonesJr. is_a_member_of house
114thcongress overlap_with WalterB.JonesJr.
WalterB.JonesJr. from north_carolina
WalterB.JonesJr. affiliated_to republican
DavidPrice is_a_member_of house
114thcongress overlap_with DavidPrice
DavidPrice from north_carolina
DavidPrice affiliated_to democrat
VirginiaFoxx is_a_member_of house
114thcongress overlap_with VirginiaFoxx
VirginiaFoxx from north_carolina
VirginiaFoxx affiliated_to republican
MarkWalker is_a_member_of house
114thcongress overlap_with MarkWalker
MarkWalker from north_carolina
MarkWalker affiliated_to republican
DavidRouzer is_a_member_of house
114thcongress overlap_with DavidRouzer
DavidRouzer from north_carolina
DavidRouzer affiliated_to republican
RichardHudson is_a_member_of house
114thcongress overlap_with RichardHudson
RichardHudson from north_carolina
RichardHudson affiliated_to republican
RobertPittenger is_a_member_of house
114thcongress overlap_with RobertPittenger
RobertPittenger from north_carolina
RobertPittenger affiliated_to republican
PatrickMcHenry is_a_member_of house
114thcongress overlap_with PatrickMcHenry
PatrickMcHenry from north_carolina
PatrickMcHenry affiliated_to republican
MarkMeadows is_a_member_of house
114thcongress overlap_with MarkMeadows
MarkMeadows from north_carolina
MarkMeadows affiliated_to republican
AlmaAdams is_a_member_of house
114thcongress overlap_with AlmaAdams
AlmaAdams from north_carolina
AlmaAdams affiliated_to democrat
GeorgeHolding is_a_member_of house
114thcongress overlap_with GeorgeHolding
GeorgeHolding from north_carolina
GeorgeHolding affiliated_to republican
KevinCramer is_a_member_of house
114thcongress overlap_with KevinCramer
KevinCramer from north_dakota
KevinCramer affiliated_to republican
SteveChabot is_a_member_of house
114thcongress overlap_with SteveChabot
SteveChabot from ohio
